"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:56tWKovi15xdEel1Jc7KHd","Creature","spotify:artist:0NztgA9b1KEJLjLVqMwd9y","E'LAST","spotify:album:6UFpilc5TtQI2rcE9YR0VF","3rd Mini Album [ROAR]","spotify:artist:0NztgA9b1KEJLjLVqMwd9y","E'LAST","2022-04-27","https://i.scdn.co/image/ab67616d0000b273a2a1137a1d65e2f8397693fa","1","2","206440","https://p.scdn.co/mp3-preview/4db09cf8c1b15d6da093998058743fcdfffbf0d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","KSA012156312","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-18T17:54:58Z"
"spotify:track:133ocfbXXG4HTk76qgSeUb","We are Bulletproof : the Eternal","spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","BTS","spotify:album:5W1XY5ucNATjTULERvXx9j","MAP OF THE SOUL : 7","spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","BTS","2020-02-21","https://i.scdn.co/image/ab67616d0000b273505190077497c230422f2934","1","18","261542","https://p.scdn.co/mp3-preview/153c12bd99306241e894703c946d2e3d325ab13c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","QM4TX2001956","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-19T05:38:32Z"
"spotify:track:02Vb9vfZUmqAKNhQwFjPSZ","I LOVE U","spotify:artist:5DuzBeOgFwViFcv00Q5PFb","WINNER","spotify:album:6DuGgrykXd5DVx3aznyYqH","HOLIDAY","spotify:artist:5DuzBeOgFwViFcv00Q5PFb","WINNER","2022-07-05","https://i.scdn.co/image/ab67616d0000b273706a57ff7ccf5ad325d94d2b","1","1","176000","https://p.scdn.co/mp3-preview/0a4feba619779d622ce8db077b0bc19e1ef965c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","KRA402200004","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-19T05:46:31Z"
"spotify:track:4OtVQ2ZxS7yigIjGz5yKg1","SET ME FREE","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","spotify:album:7hzP5i7StxYG4StECA0rrJ","READY TO BE","spotify:artist:7n2Ycct7Beij7Dj7meI4X0","TWICE","2023-03-10","https://i.scdn.co/image/ab67616d0000b27359f57a5ca507a3d3fed81ea6","1","1","181680","https://p.scdn.co/mp3-preview/2755dcfc359bd5391c5f33a6adf9e3c5898a6ee1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","US5TA2300005","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-20T01:34:55Z"
"spotify:track:7ISeBBHzZgNWiDjJEcv3YH","LIKE IT LIKE IT","spotify:artist:7qxo9RTWfEoFKN7XGtNV6V","SECRET NUMBER","spotify:album:78pg93B2eu8AMtNtCyWyA2","LIKE IT LIKE IT","spotify:artist:7qxo9RTWfEoFKN7XGtNV6V","SECRET NUMBER","2023-03-03","https://i.scdn.co/image/ab67616d0000b273988d651b1202c49b1993b140","1","1","188772","https://p.scdn.co/mp3-preview/f286c2f87f2a81ca6002e9c477903f7832c1bf84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","QM4TW2333773","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-20T01:49:42Z"
"spotify:track:0qr3qIT7OrhzT33sW1syLI","memeM","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","spotify:album:4nhtnBY8owIQnOsnGQGqW9","memeM","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","2022-03-29","https://i.scdn.co/image/ab67616d0000b27346c28fd13126fd9428625411","1","2","172066","https://p.scdn.co/mp3-preview/9bfce28fcca56bffb8848f3e55a1a4ccf0730533?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","KRA382204228","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-22T00:33:43Z"
"spotify:track:38SKB7UfhL6Sd6Joxex5yK","Don't Know What To Do","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","spotify:album:3PNxZ3BELbUXJ1XLktXiHz","KILL THIS LOVE","spotify:artist:41MozSoPIsD1dJM0CLPjZF","BLACKPINK","2019-04-05","https://i.scdn.co/image/ab67616d0000b273e20e5c366b497518353497b0","1","2","201081","","false","69","KRA401900006","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-24T07:24:09Z"
"spotify:track:2jDpV2QgvMjQXydP46Ayx4","WITCH","spotify:artist:6BgYuNomEs12UIrnxhWE9a","TRI.BE","spotify:album:7iidKsHRHGmJ1tAMz8tvZo","W.A.Y","spotify:artist:6BgYuNomEs12UIrnxhWE9a","TRI.BE","2023-02-14","https://i.scdn.co/image/ab67616d0000b273f120cb333f68365ee0195cb6","1","3","188800","","false","42","KRUM72300013","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-24T20:17:08Z"
"spotify:track:0I9SiHgJ8DTwAIoJPLn81c","LIMBO!","spotify:artist:5WUom9mTTEewPdUmI4qnQi","NATURE","spotify:album:60LRJDOb3EM7svCFxA07mt","THE 3rd MINI ALBUM NATURE WORLD : CODE W","spotify:artist:5WUom9mTTEewPdUmI4qnQi","NATURE","2022-11-06","https://i.scdn.co/image/ab67616d0000b273b61c26479b5bf58f237856d5","1","1","196333","https://p.scdn.co/mp3-preview/e0fc3c4a7c6e22fe6074483f3caca57d167f7694?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","KRNAR2206465","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-24T20:21:20Z"
"spotify:track:4uUG5RXrOk84mYEfFvj3cK","I'm Good (Blue)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","David Guetta, Bebe Rexha","spotify:album:7M842DMhYVALrXsw3ty7B3","I'm Good (Blue)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","David Guetta, Bebe Rexha","2022-08-26","https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4","1","1","175238","https://p.scdn.co/mp3-preview/c1de960c1a98f7ab652331e5223c50baba75c460?cid=9950ac751e34487dbbe027c4fd7f8e99","true","94","UKWLG2200055","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-25T20:45:22Z"
"spotify:track:3o3bRIOKDwGOdqL9HBUNrO","Love Me Like This","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:6PjYm8BNtMDDsflyAQUcDx","expérgo","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2023-03-20","https://i.scdn.co/image/ab67616d0000b273bbead884cd91c2a9b5b2a9fc","1","2","188718","https://p.scdn.co/mp3-preview/5056710d4aeb684506f96ce0e07c4667efc7c994?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","US5TA2200195","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-26T09:27:50Z"
"spotify:track:6v5RXtxK1HWGtUEU7EQG58","Alarm","spotify:artist:5357DGet3KsoJNwVkV7qvy","ICHILLIN'","spotify:album:7yRAgAUnS3NJjlwQg1t8HL","Challenger","spotify:artist:5357DGet3KsoJNwVkV7qvy","ICHILLIN'","2023-03-23","https://i.scdn.co/image/ab67616d0000b273200050533563fade220e3d35","1","1","181786","https://p.scdn.co/mp3-preview/c96092db7cfebf8ee09742450c0a5f128c53efe4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","KRA382301482","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-26T14:35:10Z"
"spotify:track:7eBpUuPnDTfbeP1P4P93CS","Fighting (Feat. Lee Young Ji)","spotify:artist:1uAT5bTSp6dWbNmixIUP5t, spotify:artist:0Y2AcMPMpeuPXtPQGVvRBq","BSS, Lee Young Ji","spotify:album:4dHtpne5cAAGgDYFNHu7jW","BSS 1st Single Album 'SECOND WIND'","spotify:artist:1uAT5bTSp6dWbNmixIUP5t","BSS","2023-02-06","https://i.scdn.co/image/ab67616d0000b2731869a85947a5ea00df8c936f","1","1","204466","https://p.scdn.co/mp3-preview/1ffe6fb6452768fdafc6d6cf718e6a7f37db0867?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USA2P2251802","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-26T15:36:00Z"
"spotify:track:3qIPUALlG1euPAbi7qk3ll","NUGUDOM","spotify:artist:3C13AlJZ4QWHSruAWe9VPI","CRAXY","spotify:album:68HYfh1f99HyUIG5QiV8Cw","XX","spotify:artist:3C13AlJZ4QWHSruAWe9VPI","CRAXY","2023-03-23","https://i.scdn.co/image/ab67616d0000b2736d74a6d4cd2de13c11ace8e2","1","2","242120","https://p.scdn.co/mp3-preview/c37629164115ac969197a118f58308c7f526f865?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","KSA012242627","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-27T08:13:20Z"
"spotify:track:4hbU7BVioG3WnoRNEy5YUf","Kitsch","spotify:artist:6RHTUrRF63xao58xh9FXYJ","IVE","spotify:album:7KgFOJg5QAU9Ex9L2oTy67","Kitsch","spotify:artist:6RHTUrRF63xao58xh9FXYJ","IVE","2023-03-27","https://i.scdn.co/image/ab67616d0000b273204170c6b0db3a42030c5f75","1","1","195440","https://p.scdn.co/mp3-preview/8ab8fa8f285978fed46563d55397f567516bba5e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","QM4TX2337765","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-27T12:00:16Z"
"spotify:track:5zTp64MsWOTdAWWXK7zEPK","Zombie","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","spotify:album:1Oh6STLhW6dxRAkvOUBHl8","HIDE & SEEK","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","2021-09-08","https://i.scdn.co/image/ab67616d0000b2730865f5f5799f2ee1b3c0fcec","1","1","200933","https://p.scdn.co/mp3-preview/21f524026bda6eb664e8187240b367fa0f1c1441?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","KRA382160875","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-03-28T07:41:03Z"
"spotify:track:5ICowHre7VraSKaRw3do8N","EUNOIA","spotify:artist:2GQxKDojobwBjZMPf7aoh0","Billlie","spotify:album:5bt0sTLia4il2rIlpqUo5g","the Billage of perception: chapter three","spotify:artist:2GQxKDojobwBjZMPf7aoh0","Billlie","2023-03-28","https://i.scdn.co/image/ab67616d0000b2733e3a242b1d34e50a6f28a7a3","1","3","203107","https://p.scdn.co/mp3-preview/f4b6b510b0757ed57f4662eaf1d92c3e07f47cae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","KRA382301434","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-01T07:00:21Z"
"spotify:track:0Vu5tjvXZX3qtzRiezxLi1","Pirate","spotify:artist:3ZZzT0naD25RhY2uZvIKkJ","EVERGLOW","spotify:album:28p4jKCNlbLUXaZ24iYLuD","Return of The Girl","spotify:artist:3ZZzT0naD25RhY2uZvIKkJ","EVERGLOW","2021-12-01","https://i.scdn.co/image/ab67616d0000b2734fcfc7c45bef0c20cc65ec27","1","2","210013","https://p.scdn.co/mp3-preview/5c9c4c5abc9e7503593cc275ec2c0ce3a5fc4ddb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","KRMIM2176175","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-01T20:14:54Z"
"spotify:track:0RZJtuu8wuw1ys9eSJ6Tgd","Open Mind","spotify:artist:6pC3vnUgNVITdYMMXefi6D","WONHO","spotify:album:4RJIJFoKSzNmYKAJWJ23R6","Love Synonym #1: Right for Me","spotify:artist:6pC3vnUgNVITdYMMXefi6D","WONHO","2020-09-04","https://i.scdn.co/image/ab67616d0000b2733796f8a2b975c9920824c753","1","1","190480","https://p.scdn.co/mp3-preview/c1f1a34f38632c353d8a1cc11a5e5c762e3f53e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","KRMIM2023707","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T00:12:56Z"
"spotify:track:24KYbNn0mcRFuSiGLOegSi","SIREN","spotify:artist:3JjvsPeGMbDJqsphe2z8xU","P1Harmony","spotify:album:0IBGqfWduNDfbSqYjSd1Tv","DISHARMONY : STAND OUT","spotify:artist:3JjvsPeGMbDJqsphe2z8xU","P1Harmony","2020-10-28","https://i.scdn.co/image/ab67616d0000b273ff3d7778726d40d19af4069f","1","2","181213","https://p.scdn.co/mp3-preview/4837b1e8d9f0d85dcf8d7b95a59a1ec0953459fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","KRA382006025","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T00:13:21Z"
"spotify:track:3LcFQsZw01tRvjCNLgSmTv","10 Months","spotify:artist:5t5FqBwTcgKTaWmfEbwQY9","ENHYPEN","spotify:album:3YxF7jTnpdNepWbO42f8lH","BORDER : DAY ONE","spotify:artist:5t5FqBwTcgKTaWmfEbwQY9","ENHYPEN","2020-11-30","https://i.scdn.co/image/ab67616d0000b2734a6096741dcf413354a59554","1","4","194220","https://p.scdn.co/mp3-preview/e6ade53ef4b88c7fbd87014ddafebcec04da2bcd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USA2P2041800","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T00:14:49Z"
"spotify:track:3IelG5zYpWWCZIH4cqWlPV","SHOOTING STAR","spotify:artist:0LOK81e9H5lr61HlGGHqwA","XG","spotify:album:1Gi6ij4Jxc4qE35i3I0gqS","SHOOTING STAR","spotify:artist:0LOK81e9H5lr61HlGGHqwA","XG","2023-01-25","https://i.scdn.co/image/ab67616d0000b27353f126eb16bb3ab5720b0ba7","1","1","203556","https://p.scdn.co/mp3-preview/4f29587547fa7807f9536a11df061ade3237bc2d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","JPB602104597","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T00:22:36Z"
"spotify:track:05ib88vsMeLfwlAfrZyz99","TASTE (Lee Know, Hyunjin, Felix)","spotify:artist:2dIgFjalVxs4ThymZ67YCE","Stray Kids","spotify:album:0T6hYH0UyDjNraWZk2mZWi","MAXIDENT","spotify:artist:2dIgFjalVxs4ThymZ67YCE","Stray Kids","2022-10-07","https://i.scdn.co/image/ab67616d0000b27385bcbbac459056ad6ee9426b","1","6","216120","https://p.scdn.co/mp3-preview/5f128c019279b14a123c5272cfeba1c91dec5814?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","US5TA2200106","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T00:44:12Z"
"spotify:track:6r0k7OqcR7qn730YndgjU9","Shangri-La","spotify:artist:5BkB3rXc0qIdUtuEnhbK0A","VIXX","spotify:album:4dUIpYgwZeY8z15ikxThDE","EAU DE VIXX","spotify:artist:5BkB3rXc0qIdUtuEnhbK0A","VIXX","2018-04-17","https://i.scdn.co/image/ab67616d0000b2732be674c805aab099868d09e1","1","11","202268","https://p.scdn.co/mp3-preview/fa4b7b192eddec09eef0faa48a87919cf8232910?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","KRA771700033","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T00:46:47Z"
"spotify:track:3HHFOztnhfIWxjOr2s06sw","Blue Orangeade","spotify:artist:0ghlgldX5Dd6720Q3qFyQB","TOMORROW X TOGETHER","spotify:album:5GiLAzb049s1SsDiUPhHVz","The Dream Chapter: STAR","spotify:artist:0ghlgldX5Dd6720Q3qFyQB","TOMORROW X TOGETHER","2019-03-04","https://i.scdn.co/image/ab67616d0000b2738bb3d891b76c7850cf34fd40","1","1","185520","https://p.scdn.co/mp3-preview/7f5f621749415cd327d88f8a2d7b234d8ce65ee3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USUG11900594","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T00:56:37Z"
"spotify:track:12jfNawkTUb40C0iQ46u3W","Wings","spotify:artist:0CJkEzffVZLgav03xXeC9s","PIXY","spotify:album:4knaQg3CtzHlA2m99NS7xW","Wings","spotify:artist:0CJkEzffVZLgav03xXeC9s","PIXY","2021-02-24","https://i.scdn.co/image/ab67616d0000b2730615bbf0d4382f2cb1716730","1","1","213933","","false","36","KRMIM2101661","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T00:57:11Z"
"spotify:track:5VH8bmz8Z4Rh4E03G03pf6","티가 나나봐 Can't hide it","spotify:artist:1AAJLswvl7anW1RhTTFzxN","15&","spotify:album:4cDrFSZEPAydmUtFRALnyB","티가 나나봐 Can't hide it","spotify:artist:1AAJLswvl7anW1RhTTFzxN","15&","2014-04-13","https://i.scdn.co/image/ab67616d0000b2736c492dd1e4c546af884afd0a","1","1","184326","https://p.scdn.co/mp3-preview/e6734e225d68852f4818554d43be6a08f714d366?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","US5TA1400043","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T15:25:59Z"
"spotify:track:4f8qVAD5rOWINdsT2rO4Mm","PAXXWORD","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:6PjYm8BNtMDDsflyAQUcDx","expérgo","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2023-03-20","https://i.scdn.co/image/ab67616d0000b273bbead884cd91c2a9b5b2a9fc","1","3","192466","https://p.scdn.co/mp3-preview/a525bce97bea29480a76f7d29f9fe561c846f1e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","US5TA2200196","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-02T17:41:08Z"
"spotify:track:77I6NcjXgtKX2s2qdDITYJ","My Gosh","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:6PjYm8BNtMDDsflyAQUcDx","expérgo","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2023-03-20","https://i.scdn.co/image/ab67616d0000b273bbead884cd91c2a9b5b2a9fc","1","5","216106","https://p.scdn.co/mp3-preview/98309cc7cc00d51d7a08d8545fbc42d769d5809b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","US5TA2200198","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-05T14:28:15Z"
"spotify:track:3ucx0k0IosRjrsmQc34zUW","TANK","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","spotify:album:3AUtpZi3kqsEYDyQ0CCNiH","AD MARE","spotify:artist:28ot3wh4oNmoFOdVajibBl","NMIXX","2022-02-22","https://i.scdn.co/image/ab67616d0000b2738d64ee7e356e13a96062bd0b","1","1","168146","https://p.scdn.co/mp3-preview/f33f75d2a0f7fbb2cf17c29f277acd052d7ec56c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","US5TA2100137","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-06T03:32:36Z"
"spotify:track:0rTXn4ovXalJGkJMx5hsnX","enchanted night ~ white night","spotify:artist:2GQxKDojobwBjZMPf7aoh0","Billlie","spotify:album:5bt0sTLia4il2rIlpqUo5g","the Billage of perception: chapter three","spotify:artist:2GQxKDojobwBjZMPf7aoh0","Billlie","2023-03-28","https://i.scdn.co/image/ab67616d0000b2733e3a242b1d34e50a6f28a7a3","1","1","179018","https://p.scdn.co/mp3-preview/2c152eb190318164d661df8c353953e78b430b5a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","KRA382301432","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-07T06:39:34Z"
"spotify:track:2Zb4ieqfoCB6WP5LO2NmCK","Skip Skip","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","spotify:album:3CjwKaPAPzaHgivlGFjsp4","INTO VIOLET","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","2021-03-15","https://i.scdn.co/image/ab67616d0000b27345e7faa0d84701c0447e4188","1","4","202586","https://p.scdn.co/mp3-preview/aeea9a96002dc7c0f0ab3b4ad36df0c2eed09ebe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","KRA382101565","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-07T08:33:46Z"
"spotify:track:1XrPkH2rQYgVMJeIMdUbRU","D N D","spotify:artist:2uWcrwgWmZcQc3IPBs3tfU","Apink","spotify:album:7gx8kFPhTKuAIWfUS8i72Z","SELF","spotify:artist:2uWcrwgWmZcQc3IPBs3tfU","Apink","2023-04-05","https://i.scdn.co/image/ab67616d0000b27307528d3f9c29d81f289454fc","1","1","187480","https://p.scdn.co/mp3-preview/bcadcec9c691a647c26970da10d7b7c8d6675552?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","KRA382301682","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-07T16:05:10Z"
"spotify:track:0orUoBenQ9Cwx26z4I4RAT","Rum Pum Pum","spotify:artist:7Lq3yAtwi0Z7zpxEwbQQNZ","VIVIZ","spotify:album:1OeKgT4UKXTfZ5cDIs0HsZ","Rum Pum Pum","spotify:artist:7Lq3yAtwi0Z7zpxEwbQQNZ","VIVIZ","2022-10-27","https://i.scdn.co/image/ab67616d0000b273bb8691877aed9576018d2c1b","1","1","219773","https://p.scdn.co/mp3-preview/171b2adc201625e8329edc7057b9775f8cebfded?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","KRB472202015","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-08T03:48:53Z"
"spotify:track:6blIAzkMKENKqAfMwj5cZQ","Giddy","spotify:artist:5R7AMwDeroq6Ls0COQYpS4","Kep1er","spotify:album:06qoehc4xjI7IW9J8jQFEX","LOVESTRUCK!","spotify:artist:5R7AMwDeroq6Ls0COQYpS4","Kep1er","2023-04-10","https://i.scdn.co/image/ab67616d0000b2734e706601de092d99b130e05a","1","1","184240","https://p.scdn.co/mp3-preview/99117c6a980adc4dbbd31a7a634dd2bcb09991cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","KRA492300254","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-12T03:52:25Z"
"spotify:track:69CrOS7vEHIrhC2ILyEi0s","FLOWER","spotify:artist:6UZ0ba50XreR4TM8u322gs","JISOO","spotify:album:4QuczuzDZNzCDli5Gz6DQ0","ME","spotify:artist:6UZ0ba50XreR4TM8u322gs","JISOO","2023-03-31","https://i.scdn.co/image/ab67616d0000b273f35b8a6c03cc633f734bd8ac","1","1","173134","","false","86","KRA402300002","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-14T23:49:01Z"
"spotify:track:3UXbXCrnZKWfQ0oIJpFSVs","Cast pearls before swine","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","spotify:album:1Oh6STLhW6dxRAkvOUBHl8","HIDE & SEEK","spotify:artist:62T5PGHWJ9sxP2SJq20IHq","PURPLE KISS","2021-09-08","https://i.scdn.co/image/ab67616d0000b2730865f5f5799f2ee1b3c0fcec","1","3","188786","https://p.scdn.co/mp3-preview/c5ef22b4921c559fe9f267428b4727e8850f8e64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","KRA382160877","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-15T00:37:50Z"
"spotify:track:6KiEF5zqzHiFjzdm8gChz7","KNOCK","spotify:artist:2nkZR6LwPxaAVtaVitNIPT","LEE CHAE YEON","spotify:album:0WGMSrfOSPh1vctL94IWD3","Over The Moon","spotify:artist:2nkZR6LwPxaAVtaVitNIPT","LEE CHAE YEON","2023-04-12","https://i.scdn.co/image/ab67616d0000b273d894e16b750b7ade58c1977f","1","2","173080","https://p.scdn.co/mp3-preview/6515e8788480368b2555b7439d2ceef601e571af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","KRMIM2339979","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-15T04:50:18Z"
"spotify:track:70t7Q6AYG6ZgTYmJWcnkUM","I AM","spotify:artist:6RHTUrRF63xao58xh9FXYJ","IVE","spotify:album:38VzP4yWfHdHafITKKRHEB","I've IVE","spotify:artist:6RHTUrRF63xao58xh9FXYJ","IVE","2023-04-10","https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8","1","2","183853","https://p.scdn.co/mp3-preview/8d1fa5354093e98745ccef77ecb60fac3c9d38d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","QM4TX2337764","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-15T04:56:12Z"
"spotify:track:29j6SXQOmfSbiemMriO25W","Rose Blossom","spotify:artist:5GwQwY63I9hrUUFlQB8FYU","H1-KEY","spotify:album:6SiQfUj2qhO7kg66BwvY9L","H1-KEY 1st Mini Album [Rose Blossom]","spotify:artist:5GwQwY63I9hrUUFlQB8FYU","H1-KEY","2023-01-05","https://i.scdn.co/image/ab67616d0000b27396ee3a02b72db60d065f1dd4","1","2","195480","https://p.scdn.co/mp3-preview/8ca63ae2a21b1edfe5a3ca401b934648bdde9628?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","KRB462201620","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T14:46:19Z"
"spotify:track:5npCUsfrlhdyjxyCa32maW","Christmas EveL","spotify:artist:2dIgFjalVxs4ThymZ67YCE","Stray Kids","spotify:album:1qVuQI0WRn2Mczbdxx54Ih","Christmas EveL","spotify:artist:2dIgFjalVxs4ThymZ67YCE","Stray Kids","2021-11-29","https://i.scdn.co/image/ab67616d0000b273cd723e6efb66f6ef28fac28e","1","1","178529","https://p.scdn.co/mp3-preview/0bf4cfacdf2653a85d98c0d428d01bb0937bfe8b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","US5TA2100115","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T14:58:49Z"
"spotify:track:332GJ8ykVuEt3jOT1sy7j6","Hello Future","spotify:artist:1gBUSTR3TyDdTVFIaQnc02","NCT DREAM","spotify:album:1fRqXYwoLDxG3EwP70qnjM","Hello Future - The 1st Album Repackage","spotify:artist:1gBUSTR3TyDdTVFIaQnc02","NCT DREAM","2021-06-28","https://i.scdn.co/image/ab67616d0000b273e6d118f2ad157bf0bbfb83cf","1","1","220920","https://p.scdn.co/mp3-preview/48bf1badccaaa761222d92e8cafd0fbfb24c7e9d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","KRA302100215","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:00:12Z"
"spotify:track:237OjBs3wvamAFpHp0yItw","Peaches","spotify:artist:6iVo62B0bdTknRcrktCmak","KAI","spotify:album:1meyTrwRpRw7RnD8aoFfj0","Peaches - The 2nd Mini Album","spotify:artist:6iVo62B0bdTknRcrktCmak","KAI","2021-11-30","https://i.scdn.co/image/ab67616d0000b273e17d7c9f32167b7b7c8e9f21","1","1","198080","https://p.scdn.co/mp3-preview/a66ddd9e9882a70ca72782fe8023d83867065d18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","KRA302100374","spotify:user:j9tdfnh4qld2ze26byx4ey0gs","2023-04-16T15:00:45Z"
